ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB
6293,4.943,16,11876,18.3,1985,160,2.22,1.055
22652,11.647,9.7,7676,15.77,1922,120,1.054,1.055
26270,11.647,9.7,7676,15.77,1922,120,1.054,1.055
8114,16.094,6.8,2505,11.16,1967,140,1.05,1.054
21073,39.769,3.2,410,6.1,1931,110,1.054,1.054
24632,39.769,3.2,410,6.1,1931,110,1.054,1.054
19067,8.219,10.8,9743,26.16,1973,120,1.038,1.053
25906,6.274,10.52,3095,15.84,1978,90,1.038,1.052
26391,6.229,10.52,3095,16.07,1978,90,1.038,1.052
3534,5.622,10.5,3172,20.37,1976,130,1.04,1.051
3535,5.622,10.5,3172,20.37,1976,130,1.04,1.051
19847,19.775,7,5529,14.53,1963,100,1.038,1.051
20014,10.546,13,31592,24.54,1992,110,1.051,1.051
20166,6.407,10.5,2111,10.44,1977,110,1.061,1.051
20174,6.095,10.5,2593,14.17,1977,110,1.061,1.051
22714,21.266,7,6170,14.02,1964,100,1.038,1.051
24563,19.775,7,5529,14.53,1965,100,1.038,1.051
24893,10.546,13,31592,24.54,1992,110,1.051,1.051
34155,15.882,7,2808,11.44,1966,100,1.038,1.051
44555,15.882,7,2808,11.44,1966,100,1.038,1.051
3270,3.315,19,11380,19.61,1991,160,1.22,1.05
3271,3.315,19,11380,19.61,1991,160,1.22,1.05
4555,4.652,17.16,14983,19.7,1997,160,1.49,1.05
4556,4.703,17.16,14284,18.38,1997,160,1.49,1.05
4885,4.555,13.66,4331,14.79,1981,80,1.35,1.05
4886,4.294,13.66,5126,19.7,1981,80,1.35,1.05
5814,4.302,14,3896,13.52,1973,160,1.19,1.05
5815,4.302,14,3896,13.52,1973,160,1.19,1.05
7473,4.924,11.75,2493,13.31,1987,140,1.05,1.05
7474,4.941,11.75,2490,13.2,1987,140,1.05,1.05
7616,40.45,2.6,190,6.27,1927,140,1.05,1.05
7617,40.018,2.6,183,6.17,1927,140,1.05,1.05
11358,35.187,2.7,120,4.5,1965,160,0.794,1.05
11782,11.125,7.7,2461.7,13.96,1993,230,1.05,1.05
12176,8.624,10.42,6066,17.07,1992,200,1.744,1.05
12177,8.772,10.42,6066,16.5,1992,200,1.744,1.05
15876,6.16,12,4009,12.57,1982,160,1,1.05
16921,5.861,12,4939,17.11,1982,160,1,1.05
20035,3.571,17.31,12086,26.04,1993,160,1.07,1.05
21696,15.888,7.1,2792,10.74,1975,120,1.05,1.05
25101,15.888,7.1,2792,10.74,1975,120,1.05,1.05
25531,3.571,17.31,12086,26.04,1993,160,1.07,1.05
26327,14.372,8.65,7147,15.25,1908,100,1.038,1.05
26580,35.187,2.7,120,4.5,1965,160,0.794,1.05
27739,19.056,8.8,14174,16.06,1974,120,1.05,1.05
28221,10.648,9.4,4413,12.3,1951,80,1.05,1.05
28780,12.587,8.1,3742.7,13.54,1930,100,1.05,1.05
29854,10.347,5.75,516,10.88,1992,150,1.1,1.05
30823,20.255,8.8,16772,16.82,1957,120,1.05,1.05
44525,45.237,2.56,327,9.18,1996,160,1.5,1.05
48325,45.237,2.56,327,9.18,1996,160,1.5,1.05
55516,12.454,9.15,4230,9.6,1908,160,1.03,1.05
56759,12.454,9.15,4230,9.6,1908,160,1.03,1.05
2420,4.948,15.35,10261,18.63,1975,160,0.99,1.049
2421,4.944,15.35,10261,18.66,1975,160,0.99,1.049
6667,11.905,7.72,2034,9.97,1931,160,1.246,1.049
6668,12.948,7.72,2464,10.21,1931,160,1.246,1.049
18608,10.322,7.72,1474,9.61,1931,140,1.246,1.049
19144,10.069,7.72,1296,8.88,1931,140,1.246,1.049
20578,9.786,6.7,474,6.06,1967,130,1.055,1.049
22436,9.786,6.7,474,6.06,1967,130,1.055,1.049
11390,66.588,3,1508,10.36,1927,70,0.975,1.047
11391,66.602,3,1596,10.96,1927,70,0.975,1.047
7530,13.364,9.8,14607,21.88,1978,160,1.045,1.046
7531,13.364,9.8,14607,21.88,1978,160,1.045,1.046
18442,20.719,7.6,9118,15.709,1931,160,1.051,1.045
18957,20.719,7.6,9118,15.709,1931,160,1.051,1.045
21285,26.054,6.8,7941,13.5,1965,120,1.027,1.045
22315,11.045,6.8,889,8.41,1967,100,1.027,1.045
23296,26.054,6.8,7941,13.5,1964,120,1.027,1.045
24337,14.337,6.8,1441,8.09,1980,100,1.027,1.045
16125,63.305,2.6,167,2.25,1988,140,1.021,1.043
16667,63.305,2.6,167,2.25,1960,140,1.021,1.043
18036,6.135,12.6,4909,12.77,1909,130,1.042,1.042
25243,10.908,11.11,11785,16.04,1914,100,1.033,1.042
23621,20.801,6.7,21712,61.44,1972,100,1.027,1.041
5211,5.376,14,7561,16.8,1999,180,1.03,1.04
5212,5.353,14.5,10720,20.88,1999,180,1.13,1.04
5648,5.361,12.5,4828,16.98,1978,160,1,1.04
5649,5.392,12.5,4775,16.6,1978,160,1,1.04
6157,5.943,10.5,2300,13.22,1979,160,1.03,1.04
7675,13.242,7.1,2261,12.52,1956,100,1.05,1.04
7676,13.232,7.1,2209,12.25,1956,100,1.05,1.04
7677,13.221,7.1,2117,11.76,1956,100,1.05,1.04
7678,13.242,7.1,2261,12.52,1956,100,1.05,1.04
9988,4.468,13.3,4018,15.87,1982,140,1.04,1.04
10667,10.693,6,669,11.14,1995,130,1.22,1.04
10668,10.693,6,669,11.14,1995,130,1.22,1.04
14521,5.943,10.5,2300,13.22,1979,160,1.03,1.04
16883,5.386,14,7561,16.74,1998,120,1.03,1.04
16884,5.716,14,7396,14.54,1998,120,1.13,1.04
19900,6.77,10.1,2598,13.44,1976,120,1.21,1.04
20351,24.304,7.9,14267,15.3,1960,120,1.05,1.04
21420,6.686,10.1,2598,13.78,1976,120,1.21,1.04
23188,4.737,15,8517,18.5,2002,120,1.04,1.04
23452,3.355,19.2,11315,18.25,1986,140,1.11,1.04
24839,3.355,19.2,11315,18.25,1986,140,1.11,1.04
25044,10.339,10.5,6235,11.84,1952,130,1.05,1.04
25736,4.737,15,8517,18.5,2002,120,1.04,1.04
26166,15.24,7.9,5327,14.53,1960,120,1.05,1.04
26197,10.339,10.5,6235,11.84,1952,130,1.05,1.04
27766,2.89,26.72,41301,23.94,1997,100,1.04,1.04
30033,2.89,26.72,41301,23.94,1997,100,1.04,1.04
6659,23.422,5.6,2368,10.83,1930,200,1.039,1.039
6660,21.826,5.6,2026,10.67,1930,200,1.039,1.039
16493,18.183,5.6,1294,9.82,1930,160,1.039,1.039
17538,17.645,5.6,1169,9.42,1930,160,1.039,1.039
20940,11.489,6.6,1140,11.23,1920,110,1.027,1.037
20950,11.619,6.6,1140,10.98,1920,110,1.027,1.037
21178,11.386,6.6,1281,12.85,1920,110,1.027,1.037
21710,10.795,6.6,1140,12.72,1920,110,1.027,1.037
22056,11.064,6.6,1140,12.11,1920,110,1.027,1.037
22593,10.993,6.6,1000,10.76,1920,110,1.027,1.037
23924,11.055,6.6,1140,12.13,1920,110,1.027,1.037
24538,11.567,6.6,1140,11.08,1920,110,1.027,1.037
7055,5.74,9.18,1208,12.74,1980,100,0.996,1.035
7056,5.74,9.18,1208,12.74,1980,100,0.996,1.035
3458,13.548,7.79,3364,12.28,1965,160,1.033,1.034
3459,13.548,7.79,3364,12.28,1965,160,1.033,1.034
11796,15.689,7.1,2943,11.61,1969,100,1.033,1.034
14168,15.689,7.1,2943,11.61,1969,100,1.033,1.034
17068,5.602,11.71,3786,15.83,1976,120,1.007,1.034
17602,5.469,11.71,4185,18.36,1976,120,1.007,1.034
19935,15.255,7.1,2766,11.54,1969,100,1.033,1.034
26100,15.689,7.1,2943,11.61,1969,100,1.033,1.034
14455,12.531,7.5,3866,19.2,1932,130,1.029,1.033
20259,11.844,6.5,1142.8,11.26,1920,110,1.029,1.033
24028,11.32,6.5,1143,12.33,1920,110,1.029,1.033
7561,6.253,10,2174,13.72,1980,160,1.006,1.032
7562,6.253,10,2174,13.72,1980,160,1.006,1.032
7523,6.594,9.8,2297,14.13,1974,160,1.03,1.031
7524,6.594,9.8,2297,14.13,1974,160,1.03,1.031
25418,4.777,19.35,29928,23.08,2001,250,1.101,1.031
5708,5.74,11.8,3829,14.79,1977,200,1,1.03
5709,5.91,11.8,3829,13.95,1977,200,1,1.03
5808,6.821,11.22,4393,14.7,1990,160,2.67,1.03
5809,6.821,11.22,4393,14.7,1990,160,2.67,1.03
5902,10.019,8.3,1811,9.38,1925,160,1.03,1.03
5903,10.019,8.3,1811,9.38,1925,160,1.03,1.03
6085,14.072,5.2,909,15.49,1981,200,1.12,1.03
6086,16.778,5.2,810,9.71,1981,200,1,1.03
8010,6.927,11.96,6797,17.08,1977,150,1,1.03
8011,6.927,11.96,6797,17.08,1977,150,1,1.03
9529,11.938,5.4,544.2,11.08,1990,160,1.22,1.03
9530,11.938,5.4,544.2,11.08,1990,160,1.22,1.03
11949,5.595,11,2920,15.72,1995,150,1.35,1.03
11950,5.425,11,2920,16.72,1995,150,1.35,1.03
16179,13.457,9.8,9451,13.96,1953,130,1.031,1.03
19362,13.457,9.8,9451,13.96,1953,130,1.031,1.03
19629,14.16,7.1,2664,12.9,1976,160,1.03,1.03
20989,7.452,11.1,4069,11.91,1951,130,1,1.03
21128,7.454,11.56,6285,15.63,1978,140,1.15,1.03
22805,14.16,7.1,2664,12.9,1976,160,1.03,1.03
22853,15.972,6.1,1337,9.34,1971,120,1.057,1.03
23374,15.638,10,17970.8,18.132,1978,160,1.03,1.03
24412,7.491,11.1,3977,11.52,1951,130,1,1.03
25412,7.558,11.56,6285,15.2,1978,140,1.15,1.03
25614,11.699,10,7703.4,13.887,1964,160,1.03,1.03
26209,15.978,6.1,1338,9.34,1971,120,1.057,1.03
28199,7.52,11.1,4464,12.83,1951,90,1,1.03
31296,4.037,14.2,4072,15.16,2001,160,1.03,1.03
31297,4.165,14.2,4577,16.01,2001,160,1.03,1.03
3666,6.037,11.77,4498.9,15.87,1979,200,0.999,1.028
3667,6.037,11.77,4498.9,15.87,1979,200,0.999,1.028
43784,13.708,7.2,2853,13.94,1910,140,1.018,1.027
39567,16.522,8.1,4653,9.77,1980,140,1.022,1.026
55550,16.522,8.1,4653,9.77,1980,140,1.022,1.026
7314,16.648,5,688,9.8,1954,130,1.023,1.023
11384,24.156,3,177,9.24,1979,80,0.744,1.021
11385,22.964,3,143,8.26,1979,80,0.744,1.021
1569,15.188,10.79,29526,23.3,1973,150,1,1.02
5161,4.629,13.85,4687,14.67,1976,200,0.98,1.02
6121,9.686,11.8,8691,11.79,1928,160,0.99,1.02
6124,9.686,11.8,8691,11.79,1928,160,0.99,1.02
7509,9.767,6.7,1033,13.26,1980,160,1.02,1.02
7510,9.767,6.7,1033,13.26,1980,160,1.02,1.02
20630,4.533,13.6,4114,14.44,1992,140,1.09,1.02
23805,17.977,7,2387,7.59,1976,160,1.02,1.02
23826,4.533,13.6,4114,14.44,1992,140,1.09,1.02
30930,15.188,10.79,29526,23.3,1971,140,1,1.02
6755,9.949,6.1,561,10.1,1934,200,1.12,1.018
6756,10.056,6.1,715,12.6,1934,200,1.125,1.018
6757,14.801,6.1,1217,9.9,1934,200,1.067,1.018
18132,10.399,6.1,716,11.8,1934,160,1.015,1.018
29985,14.801,6.1,1217,9.9,1934,120,1.067,1.018
30309,10.399,6.1,716,11.8,1934,120,1.015,1.018
30368,10.063,6.1,716,12.6,1934,120,1.015,1.018
30644,14.801,6.1,1217,9.9,1934,120,1.067,1.018
8,16.833,6.2,1965,11.58,1932,140,1.018,1.017
13635,16.833,6.2,1965,11.58,1932,140,1.018,1.017
20313,11.043,8.2,1859,8.32,1915,250,1.017,1.017
22937,10.889,9.1,3964,12.03,1915,100,1.017,1.017
38870,13.943,8.1,4199,12.38,1975,160,1.02,1.014
54463,13.943,8.1,4199,12.38,1975,160,1.02,1.014
21789,18.902,6.1,1654,8.25,1983,130,1.033,1.013
26036,18.902,6.1,1654,8.25,1983,130,1.033,1.013
9,16.833,6.2,1965,11.58,1932,130,1.005,1.012
13186,16.833,6.2,1965,11.58,1932,130,1.005,1.012
20376,19.783,6.5,3259,11.51,1915,140,1.18,1.012
21881,19.689,6.5,3259,11.62,1915,140,1.18,1.012
19553,20.788,6.1,2231,9.2,1984,120,1.031,1.011
19563,20.788,6.1,2231,9.2,1984,120,1.031,1.011
20844,21.453,6.1,2952,11.43,1978,120,1.031,1.011
20956,15.829,6.1,1420,10.1,1972,160,1.031,1.011
22028,34.179,6.1,8594,13.11,1970,160,1.031,1.011
22770,17.316,6.1,1871,11.12,1980,140,1.031,1.011
23712,17.316,6.1,1871,11.12,1980,140,1.031,1.011
23927,21.453,6.1,2952,11.43,1978,120,1.031,1.011
23948,21.266,6.1,2246,8.85,1990,160,1.031,1.011
24210,19.043,6.1,2273,11.17,1978,160,1.031,1.011
24952,15.829,6.1,1420,10.1,1972,160,1.031,1.011
25027,17.447,6.1,2236,13.09,1976,120,1.031,1.011
25193,34.179,6.1,8594,13.11,1970,160,1.031,1.011
25812,10.628,6.1,784.1,12.37,1991,120,1.031,1.011
27143,21.621,6.1,2694,10.27,1984,120,1.031,1.011
29739,15.932,6.1,1527,10.72,1980,120,1.031,1.011
30226,21.621,6.1,2694,10.27,1984,120,1.031,1.011
36926,15.676,6.1,1885,13.67,1990,140,1.031,1.011
20,20.286,5.9,3280,16.23,1903,90,1.011,1.01
3177,4.064,17.96,14942,21.45,1988,160,1.04,1.01
3218,9.081,6.2,560,11.34,1981,160,1.011,1.01
3368,18.718,3.35,365,20.41,1916,90,0.754,1.01
7492,8.752,9.926,4782,15.87,1985,110,1.01,1.01
7493,8.709,9.95,4782,15.87,1985,110,1.01,1.01
8324,17.016,4.55,770,15.31,2004,200,1.01,1.01
8325,16.504,4.55,476,10.06,1980,200,1.01,1.01
11100,161.359,2.4,3557,10.16,1962,160,1.29,1.01
13783,21.496,6.2,3257,11.77,1982,90,1.011,1.01
14079,21.596,6.2,4452,15.94,1982,90,1.011,1.01
19970,19.92,7.2,5476,12.67,1952,130,1.01,1.01
21625,33.085,6.2,8594,13.11,1964,160,1.026,1.01
21889,33.085,6.2,8594,13.11,1964,160,1.026,1.01
23125,19.92,7.2,5476,12.67,1952,130,1.01,1.01
30932,7.018,9.4,2026,13,1971,140,1.01,1.01
31995,12.89,6.84,1692,11.48,1934,160,1,1.01
32101,12.89,6.84,1692,11.48,1934,160,1,1.01
40873,11.493,7.4,1326,8.26,1967,130,1.01,1.01
7658,36.48,2.5,146,6.93,1912,110,1.009,1.009
26371,4.629,15,9545,21.71,1985,120,1.009,1.009
21644,20.925,5.2,1291,9.95,1971,160,1.021,1.008
22220,20.925,5.2,1291,9.95,1971,160,1.021,1.008
35731,21.108,5.2,1245,9.43,1983,140,1.021,1.008
52761,21.108,5.2,1245,9.43,1983,140,1.021,1.008
6632,17.706,6.76,3773,14.22,1930,200,1.007,1.007
15960,17.85,6.7,3518,13.52,1967,160,1.007,1.007
7626,24.056,5.8,1120,4.22,1963,140,1,1.006
7627,24.056,5.8,1120,4.22,1963,140,1,1.006
16041,18.553,5.9,1824,10.79,1928,160,1,1.006
18687,17.772,5.9,1824,11.76,1928,160,1,1.006
8121,11.978,8,3680,15.45,1971,140,1.015,1.005
20199,17.408,6.1,1789,10.52,1975,160,1.03,1.005
21486,13.999,6,1017,9.88,1969,160,1.03,1.005
21734,24.515,6,3624,11.48,1960,160,1.03,1.005
22190,17.148,6.1,1660,10.06,1974,160,1.03,1.005
22721,5.425,12.23,3994,14.97,1986,130,1.005,1.005
24229,24.515,6,3624,11.48,1960,160,1.03,1.005
24974,5.425,12.23,3994,14.97,1986,130,1.005,1.005
25196,17.408,6.1,1789,10.52,1975,160,1.03,1.005
43081,18.175,6.1,1696,9.15,1980,140,1.012,1.005
46500,18.175,6.1,1696,9.15,1980,140,1.012,1.005
48164,18.175,6.1,1696,9.15,1980,140,1.012,1.005
50217,18.175,6.1,1696,9.15,1980,140,1.012,1.005
51179,18.175,6.1,1696,9.15,1980,140,1.012,1.005
56809,18.175,6.1,1696,9.15,1980,140,1.012,1.005
6835,50.785,3.3,1283,10.35,1927,140,1.003,1.003
6836,50.785,3.3,1283,10.35,1927,140,1.003,1.003
6838,50.785,3.3,1283,10.35,1927,140,1.003,1.003
6839,50.785,3.3,1283,10.35,1927,140,1.003,1.003
7614,33.852,2.7,214,8.67,1932,140,1.003,1.003
7615,33.852,2.7,214,8.67,1932,140,1.003,1.003
20811,50.785,3.3,1283,10.35,1927,120,1.003,1.003
21100,50.785,3.3,1283,10.35,1927,120,1.003,1.003
22049,10.182,7,1149,11.39,1964,100,0.988,1.001
23510,10.182,7,1149,11.39,1963,100,0.988,1.001
19,2.714,19.5,11737.4,27.2,1981,120,1,1
23,5.57,9.32,1647,17.36,1996,140,1,1
24,6.153,9.32,1887,16.3,1996,130,1,1
66,14.32,5.5,781,10.27,1980,200,1,1
67,14.342,5.5,785,10.29,1980,200,1,1
68,4.472,13.85,6079,20.38,2003,200,1,1
69,4.507,13.85,5546,18.31,1985,200,1,1
128,4.43,14.55,7979,22.38,2000,200,1,1
170,17.369,8.6,11316,16.92,2004,160,1,1
171,17.56,8.6,11778,17.23,1918,160,1,1
179,4.318,17.3,13483,19.92,2004,160,1.9,1
236,10.962,5.94,750,12.37,2001,200,1.2,1
237,10.971,5.94,750,12.35,2001,200,1.2,1
239,6.451,10.49,3695,18.09,2001,200,2.19,1
240,6.514,10.49,3981,19.12,2001,200,2.18,1
694,9.055,7.8,1604,13.04,1996,160,1,1
695,9.055,7.8,1604,13.04,1996,160,1,1
697,5.238,15.6,12738,19.34,1996,200,2.563,1
1097,94.548,3.44,5043,9.94,1960,200,1.44,1
1098,81.621,3.44,3573,9.45,1960,200,1.44,1
1290,21.733,5.8,2110,9.74,1908,140,1,1
1338,5.465,13,5186,15,1982,140,1,1
1339,5.622,13,4453,12.17,1982,140,1,1
1346,8.339,8.4,1855,13.22,1988,160,1,1
1352,17.703,6.9,17539,60.92,1984,160,1,1
1353,18.831,6.9,10969,33.67,1984,140,1,1
1354,17.703,6.9,16158,56.12,1984,160,1,1
1855,15.41,4.27,175,5.47,1985,160,1,1
1856,15.41,4.27,175,5.47,1985,160,1,1
1889,47.926,2.5,316,8.69,1994,200,1,1
2068,6.759,15.4,21430,20.58,1988,200,1,1
2163,30.279,4,761,8,1986,60,1,1
2233,26.11,5.2,2305,11.41,1957,130,0.8,1
2234,26.11,5.2,2305,11.41,1957,130,0.8,1
2476,9.698,7,1264,13.81,1994,100,1,1
2477,9.793,7,1230,13.18,1994,100,1,1
2496,5.305,13.84,6454,15.42,1982,160,1.18,1
2497,5.305,13.84,6454,15.42,1982,160,1.18,1
2507,3.687,19.1,19442,26.52,1987,160,1.8,1
2508,3.687,19.1,19442,26.52,1987,160,1.8,1
2509,3.967,19.1,22514,26.52,1987,200,1.85,1
2510,3.967,19.1,22514,26.52,1987,200,1.85,1
2536,16.798,5.3,1857,20.58,1984,100,1,1
2537,16.798,5.3,1857,20.58,1984,100,1,1
2541,3.769,18.85,24456,33.64,1991,100,1,1
2554,10.604,6,717,12.14,1997,140,1,1
2555,10.604,6,717,12.14,1997,140,1,1
2575,10.407,6.7,1003,11.34,1981,160,1.13,1
2576,10.352,6.7,1003,11.46,1981,160,1.13,1
2779,4.651,16.5,14269,21.96,1981,250,1,1
2780,4.651,16.5,14269,21.96,1981,250,1,1
2825,16.94,4.35,421,10.11,1997,160,1,1
2826,16.94,4.35,421,10.11,1997,160,1,1
2873,62.346,2.7,393.9,4.705,1986,160,1,1
2874,58.593,2.7,327.2,4.425,1980,160,1,1
2879,11.307,5,557,17.2,1989,200,1,1
2888,7.683,10.5,4720,16.23,1990,200,2.05,1
2889,7.683,10.5,4720,16.23,1990,200,2.05,1
2890,6.23,12.1,6082,18.04,1989,200,2.44,1
2891,6.23,12.1,6082,18.04,1989,200,2.44,1
2916,12.436,5.26,592.6,12.35,1988,200,1.7,1
2917,12.436,5.26,592.6,12.35,1988,200,1.7,1
2918,21.463,5,1301,11.15,1991,200,1.92,1
2919,30.503,5,1301,5.52,1991,200,1.92,1
2920,19.581,3.8,394,12.16,1991,200,2.022,1
2921,19.581,3.8,394,12.16,1991,200,2.022,1
2986,6.978,10.4115,4097,17.67,1986,70,1,1
2991,7.574,9.18,1661,10.06,1986,70,1.083,1
3022,2.702,24.34,21171.2,20.38,1991,100,1,1
3023,2.702,24.34,21171.2,20.38,1991,100,1,1
3026,3.531,17.39,11177.4,24.19,1991,100,1.06,1
3048,3.216,24.53,39650,26.12,1992,120,1,1
3049,3.26,24.53,36295,23.27,1992,120,1,1
3058,11.201,6.35,926,11.2,1984,160,1,1
3059,11.201,6.35,926,11.2,1984,160,1,1
3180,4.471,16,10107,19.04,1973,160,1.806,1
3181,4.471,16,10107,19.04,1973,160,1.806,1
3259,4.294,15.32,7294,17.72,1989,160,1.19,1
3260,4.294,15.32,7294,17.72,1989,160,1.19,1
3528,53.953,4,2543,8.42,1984,140,1,1
3529,53.953,4,2543,8.42,1984,140,1,1
3598,13.064,4.72,326.13,9.5,1979,200,1.29,1
3599,13.204,4.72,326.13,9.3,1979,200,1.29,1
3612,17.615,7,2642,8.75,1970,80,0.81,1
3620,4.992,13.12,4920,16.44,1981,140,1,1
3621,4.488,13.78,5376,18.26,1998,140,1,1
3659,18.166,4.3,519,11.35,2004,160,1.078,1
3668,6.084,11.3,4058.2,16.59,1989,200,1,1
3669,6.084,11.3,4058.2,16.59,1989,200,1,1
3675,4.588,15.95,10246.3,18.56,1990,200,1,1
3676,4.588,15.95,10246.3,18.56,1990,200,1,1
3694,6.385,8.65,1260,13.621,2001,140,0.98,1
3695,6.392,8.65,1260,13.592,2001,140,0.98,1
3892,13.89,5.15,544,9.89,1974,160,1.05,1
3893,13.449,5.15,544,10.55,1974,160,1.05,1
3944,4.369,14.45,6469,19.18,1990,130,0.99,1
3945,4.337,14.45,6469,19.46,1990,130,0.99,1
3946,4.327,14.45,7778,23.51,1990,130,0.99,1
3947,4.377,14.45,7005,20.69,1990,130,0.99,1
4070,4.585,16,11990,21.47,1991,280,1,1
4071,4.585,16,11990,21.47,1991,280,1,1
4097,7.545,13,14372,21.81,1991,280,1,1
4098,7.545,13,14372,21.81,1991,280,1,1
4278,7.889,11.4,9373,22,1982,280,1,1
4279,7.889,11.4,9373,22,1982,280,1,1
4303,5.366,13.16,5789,16.54,1985,200,1,1
4304,5.366,13.16,5789,16.54,1985,200,1,1
4315,5.32,13.6,7693.3,19.603,1991,160,0.99,1
4316,5.32,13.6,7693.3,19.603,1991,160,0.99,1
4402,23.749,4.8,1450,11.95,1911,60,1.06,1
4403,29.805,4.8,1485,7.77,1911,60,1.06,1
4551,3.349,19,10488,17.7,1998,160,1,1
4552,3.35,19,10488,17.69,1998,160,1,1
4553,4.902,16.94,16480,20.55,1997,160,1.69,1
4554,4.967,16.94,15670,19.03,1997,160,1.69,1
4567,22.529,5.05,1778,13.29,1980,160,0.94,1
4568,22.529,5.05,1778,13.29,1980,160,0.94,1
4583,26.523,4.6,914,7.16,1971,80,1.06,1
4585,26.346,4.6,859,6.82,1971,80,1.06,1
4594,25.439,4.5,1424,13.24,1964,80,1,1
4699,4.931,15,8691,17.42,1998,160,1,1
4700,5.192,15,11681,21.12,1998,160,1,1
5088,6.791,12.924,11618.4,22.282,1988,280,1.7,1
5089,6.741,12.924,11618.4,22.612,1988,280,1.7,1
5209,4.08,19.6,19886,19.97,1998,180,1,1
5210,3.88,19.88,20322,21.32,1998,180,1,1
5244,27.427,4,519,6.65,1914,120,0.95,1
5245,26.694,4,519,7.02,1914,120,0.95,1
5368,24.508,3.61,451,10.909,1993,100,1,1
5447,25.576,4.25,550.1,6.36,1929,200,1.37,1
5448,25.576,4.25,550.1,6.36,1929,200,1.37,1
5464,7.531,9.4,2370.5,13.21,1979,160,1,1
5465,7.531,9.4,2370.5,13.21,1979,160,1,1
5533,33.107,3.6,679.7,9.11,1914,160,0.842,1
5534,32.921,3.6,593.9,8.05,1914,160,0.842,1
5630,4.607,15.35,8943,18.73,1989,140,1,1
5631,4.954,14.93,8643,17.49,1989,140,1,1
5656,21.543,4.54,891,11.15,1980,200,1,1
5657,21.183,4.54,924,11.96,1980,200,1,1
5695,14.419,6.2,1560,12.53,1979,200,1,1
5696,14.419,6.2,1560,12.53,1979,200,1,1
5704,8.342,7.91,1369,12.4,1983,200,1,1
5705,8.342,7.91,1369,12.4,1983,200,1,1
5706,8.455,7.61,1164,11.98,1983,200,1,1
5707,8.455,7.61,1164,11.98,1983,200,1,1
5761,16.807,4.75,366,6.28,1971,160,1.19,1
5762,16.807,4.75,366,6.28,1971,160,1.19,1
5784,25.31,4.4,795,8.17,1924,160,1.44,1
5785,25.31,4.4,795,8.17,1924,160,1.44,1
5797,21.021,4.5,564,7.68,1925,160,0.98,1
5798,21.021,4.5,564,7.68,1925,160,0.98,1
5810,22.567,6.1,2992,10.47,1950,160,1.28,1
5811,23.219,6.1,3098,10.24,1919,160,1.28,1
5836,7.056,10.6,3072,12.06,1976,130,0.99,1
5837,7.056,10.6,3072,12.06,1976,130,0.99,1
5841,34.009,4,2400,20,1985,160,3.4,1
5842,33.897,4,2600,21.81,1985,160,3.4,1
5867,20.867,5.4,1334,8.89,1926,160,0.9,1
5868,20.867,5.4,1334,8.89,1926,160,0.9,1
6115,13.45,4.8,404,10.38,1983,120,1,1
6116,15.047,4.8,454,9.32,1983,120,1,1
6118,15.047,4.8,454,9.32,1983,160,1,1
6142,6.314,11,2226,9.41,1934,90,0.99,1
6143,6.314,11,2226,9.41,1934,90,0.99,1
6144,6.314,11,2226,9.41,1934,90,0.98,1
6145,6.314,11,2226,9.41,1934,90,0.98,1
6154,13.747,8.2,5634,16.27,1933,160,1,1
6407,5.243,15.82,16950,24.29,1987,280,2.66,1
6408,5.243,15.82,16950,24.29,1987,280,2.66,1
6409,8.75,8.6,2896,17.06,1987,280,2.06,1
6410,8.75,8.6,2896,17.06,1987,280,2.06,1
6491,4.398,40.51,626674,29.68,1991,100,1,1
6516,21.188,4.7,578,6.51,1923,160,0.83,1
6517,21.188,4.7,578,6.51,1923,160,0.83,1
6526,45.673,2.5,250,7.57,1973,160,1.22,1
6527,45.673,2.5,250,7.57,1973,160,1.22,1
6528,48.44,2.5,250,6.73,1973,160,1.22,1
6529,48.44,2.5,250,6.73,1973,160,1.22,1
6761,18.984,3.8,261,8.57,1990,200,1,1
6762,18.274,3.8,219,7.76,1990,200,1,1
6841,8.352,6.88,919,14.51,1985,140,1,1
6947,14.918,6.35,1028,7.01,1912,130,1.45,1
6948,15.323,5.35,619,7.94,1912,130,1.09,1
6964,5.344,13.2,5798,16.5,1984,160,1,1
6967,3.919,15.5,4063,11.31,1984,130,1,1
6969,14.687,4.6,310,7.92,1976,130,1.41,1
7317,12.729,4.7,224,6.99,1993,130,1.1,1
7318,14.528,4.8,480,10.57,1930,130,1.218,1
7333,15.689,5.7,932,8.85,1992,160,1.072,1
7340,12.6,6.46,976,8.71,1930,160,0.978,1
7344,13.669,4.5,272,8.76,1978,160,1.07,1
7345,16.384,4.5,410,9.19,1978,160,1.07,1
7346,13.669,4.5,272,8.76,1978,160,1.07,1
7459,7.678,10.32,4838,17.85,1986,140,1,1
7460,7.678,10.32,4838,17.85,1986,140,1,1
7540,21.137,4.32,794,12.59,1996,130,1,1
7541,22.112,4.32,862,12.49,1996,130,1,1
7542,4.535,12.5,3126,15.36,1989,130,1,1
7543,4.588,12.5,3155,15.15,1989,130,1,1
7706,73.649,2.6,1119.1,11.14,1997,160,1,1
7707,27.88,2.6,115.17,8,1997,160,1,1
